-439460229925e-20,-3974804674999999e-24,-357992566e-17,-32064778699999997e-25,-28541495149999997e-25,-252182696775e-20,-22086835349999996e-25,-19140506975e-19,-16360767349999998e-25,-13732873e-16,-11234792375e-19,-8838750925000001e-25,-6529126000000001e-25,-4295305165e-19,-21355641000000002e-26,-4882222499999987e-27,20101217750000002e-26,40491998999999994e-26,60889885e-17,8165934475000001e-25,10272798000000001e-25,1244183375e-18,14647909e-16,16931861250000002e-25,1925833025e-18,21649028e-16,2410801825e-18,26645749000000004e-25,29273537749999998e-25,3197534075e-18,3475278075e-18,3757960225000001e-24,4046592850000001e-24,43409488750000005e-25,46380651249999996e-25,49289763500000006e-25,5210947125e-18,548392755e-17,5741377275e-18,597979e-14,6188919700000001e-24,6370294225e-18,6513708624999999e-24,6621388425e-18,6685026750000001e-24,6712864055475e-21,6699543552499999e-24,66461902249999994e-25,6554660672499999e-24,6427505232500001e-24,6265763075e-18,6075744492499999e-24,5860720007500001e-24,56243555475e-19,5372800675000001e-24,511250985e-17,48458813999999994e-25,45766397944999996e-25,4309077274999999e-24,4045184345e-18,3786460410750001e-24,35351312949999996e-25,32912624699999997e-25,30558213625e-19,2830673445e-18,26147285174999998e-25,2408045972e-18,2212372773e-18,20248184685000002e-25,184271968875e-20,1666554445e-18,14979460425e-19,13328028749999999e-25,117132723e-17,10128141624999998e-25,8562992767499999e-25,7018124075e-19,5505024825000001e-25,40114847825e-20,2538436025e-19,10844222000000002e-26,-3426428e-17,-1759448225e-19,-31700612750000004e-26,-45606776700000007e-26,-59488669475e-20,-7359418375e-19,-88010625e-17,-10257472999999999e-25,-11750176375e-19,-132378879e-17,-14705587549999999e-25,-1616992085e-18,-17661990925e-19,-1916762565e-18,-206836075e-17,-2224313825e-18,-238432915e-17,-255154485e-17,-2729066175e-18,-29195649249999997e-25,-3124102475e-18,-33447527e-16,-35787228499999995e-25,-3821614925e-18,-4076095625000001e-24,-4338567475e-18,-4606792725e-18,-4883026449999999e-24,-5161837275e-18,-5433508174999999e-24,-57019996499999994e-25,-5951720324999999e-24,-6189016e-15,-6399637975e-18,-6584726447500001e-24,-6735171017500001e-24,-6851736875000001e-24,-69260014249999995e-25,-696176492e-17,-69535301925e-19,-69072285224999995e-25,-6817488225000001e-24,-6694873075e-18,-65400890525e-19,-6359335492500001e-24,-615590725e-17,-5933157905e-18,-5692822662e-18,-54380408e-16,-5173320298249999e-24
-6852127514999999e-24,-6684066825000001e-24,-6490522325e-18,-62720587499999996e-25,-603216647e-17,-5777490536999999e-24,-55127269825e-19,-5241461030000001e-24,-496803554e-17,-46955775775e-19,-4424986834999999e-24,-4158423595000001e-24,-389649575825e-20,-36396643075e-19,-33882164525000006e-25,-31439154450000003e-25,-29078170742499998e-25,-26787267165e-19,-245806168275e-20,-22458694475e-19,-20423182275e-19,-184583005e-17,-1656329077025e-21,-147385978e-17,-1296898925e-18,-1124986755e-18,-958266725e-18,-7955372925000001e-25,-6372843916e-19,-4818435325e-19,-32995072749999997e-26,-1806412525e-19,-3606921500000001e-26,1121061725e-19,26048377624999996e-26,4080319150000001e-25,5514937545e-19,6952725200000001e-25,8372598850000001e-25,9781278325e-19,11150779374999998e-25,1252771725e-18,13881000499999998e-25,15241136050000003e-25,16614394474999999e-25,18004453274999998e-25,19413702e-16,20867303749999996e-25,22371029749999998e-25,23932940999999998e-25,25586387999999998e-25,27340360499999998e-25,29192513500000002e-25,31166672499999993e-25,33211478999999996e-25,35315846499999997e-25,37517692e-16,39803726e-16,4218123725e-18,44609619000000005e-25,4708015375e-18,49631858750000004e-25,52168048e-16,5465711125e-18,5703468824999999e-24,592274795e-17,612170665e-17,6294881049999999e-24,64424270499999995e-25,65507053e-16,6623720674999999e-24,6659995560000001e-24,6657185799999999e-24,6616361507500001e-24,65440459125000005e-25,6443322840000001e-24,63111377525e-19,6157963325000001e-24,5983549155e-18,57916532674999995e-25,5584337357499999e-24,536379990725e-20,51330721525e-19,48941172925000006e-25,46510725675e-19,4403980522499999e-24,41554333975e-19,39077900225e-19,36631112325e-19,3424150489999999e-24,31914361875e-19,29652217575000003e-25,27473039175e-19,25376802874999997e-25,233743468e-17,21456503199999997e-25,19632297025e-19,17902228799999996e-25,16239271999999997e-25,1463097095e-18,13092559775e-19,1159365345e-18,10146912562750001e-25,8757219899999999e-25,73889901175e-20,6043866250000001e-25,47020856625e-20,3365985485e-19,20203165152500003e-26,6702921250000001e-26,-674007275e-19,-20147923560000002e-26,-33631681525e-20,-4725756124999999e-25,-608963235e-18,-7457303524999999e-25,-8820458300000001e-25,-10171980989999998e-25,-11532661e-16,-128759165e-17,-14236398e-16,-156104965e-17,-17014019000000001e-25,-184583105e-17,-19949049249999997e-25,-21495791249999997e-25,-2311474425e-18,-24808383749999998e-25,-26582456999999995e-25,-28461749e-16,-30431787500000003e-25
664055235e-17,7044466999999998e-24,7424724975e-18,7768318974999999e-24,8060800849999999e-24,8296800625e-18,84612633e-16,8548861849999999e-24,8562194125e-18,8499763525000001e-24,836714905e-17,81699808e-16,7910275e-15,75996961e-16,72468754575e-19,68586979025e-19,6446827782499999e-24,60187087199999995e-25,55826241525e-19,51474527574999996e-25,4718117695e-18,429940125e-17,38948288325e-19,350794319e-17,31389021824999993e-25,27879687525e-19,24547600399999997e-25,21386376525e-19,1837774175e-18,1550698215e-18,1275760215e-18,10109087199999999e-25,754141065e-18,5046779e-16,26128584725000006e-26,21729522499999995e-27,-21525439999999996e-26,-45161194649999995e-26,-6885079025e-19,-9272062999999999e-25,-1169259875e-18,-1415276275e-18,-16665729250000003e-25,-19241626e-16,-2184816275e-18,-2452541825e-18,-27266722e-16,-30063498249999996e-25,-3291574025e-18,-3582144475e-18,-38787365e-16,-41794694500000005e-25,-4485174825e-18,-479325555e-17,-51022753e-16,-5409581400000001e-24,-57099696000000006e-25,-599930875e-17,-62740854e-16,-6516856899999999e-24,-67213022749999994e-25,-6887328600000001e-24,-700105491e-17,-7059464105000001e-24,-7063966316499999e-24,-70173190487499994e-25,-69164510499999995e-25,-6772396749999999e-24,-658379248225e-20,-6354233999999999e-24,-6095044859999998e-24,-58102915875e-19,-550825397e-17,-51967655225e-19,-4881496325e-18,-4565029076500001e-24,-4250346655e-18,-3940073016e-18,-36364487599999996e-25,-33411943500000003e-25,-30550039899999997e-25,-27780149700000004e-25,-251069329e-17,-2254220435e-18,-20084978724999996e-25,-1772292505e-18,-1546186955e-18,-13296982000000001e-25,-11211001975e-19,-91850166525e-20,-71911235e-17,-52250648e-17,-32759717000000004e-26,-13539497250000003e-26,53878034999999996e-27,241634547e-18,4298656075e-19,6181339e-16,809007175e-18,10021096999999999e-25,1196216675e-18,1393141375e-18,15924454e-16,1795409675e-18,199854055e-17,22042354e-16,24122507499999996e-25,26235774999999998e-25,28392026e-16,30629055000000003e-25,329647435e-17,35386074750000005e-25,37893371e-16,40455840250000005e-25,43088176e-16,4577120225000001e-24,48465656750000004e-25,5117086475e-18,537839665e-17,5629524224999999e-24,585483405e-17,6056466399999999e-24,6230132202499999e-24,6365613196249999e-24,64599542524999995e-25,6523590574999999e-24,6547421884999999e-24,6539614917075e-21,6496870149999998e-24,6417470850000001e-24,63048371999999994e-25
-7421870329999999e-25,-5979570425e-19,-46020263375000005e-26,-32627197e-17,-19272521999999997e-26,-5926013125e-20,752772775e-19,2112633875e-19,347151875e-18,4844504275000001e-25,62449021725e-20,767308005e-18,916570325e-18,10688386415e-19,12271545825000001e-25,139162307e-17,15646449999999998e-25,17474179500000001e-25,19414008499999998e-25,2147963425e-18,2366758425e-18,25953961000000004e-25,283715275e-17,30928228499999997e-25,33627225499999997e-25,364737625e-17,394527225e-17,4258325725e-18,4582784125e-18,4914169325e-18,5245264199999999e-24,55721172999999995e-25,5894094475e-18,6205030125e-18,64955833999999995e-25,67602077625e-19,6991535600000001e-24,71883916499999995e-25,73350282925e-19,7432857519750001e-24,7475531865000001e-24,74583325875e-19,7390948187749999e-24,7273178675e-18,71063286e-16,6902336737500001e-24,66635746825e-19,6395544309999999e-24,6106856892500001e-24,58017125325e-19,5487918625e-18,5169563108500001e-24,48498363950000005e-25,45310319549999995e-25,42165060499999995e-25,3908751305e-18,36096327575e-19,331826906725e-20,3036227307975e-21,27636500375000003e-25,25020319999999997e-25,22495663725000002e-25,20088331550000005e-25,17772326624999999e-25,155374684e-17,13381724675e-19,113030357e-17,9283344324999999e-25,7307786674999999e-25,5377730425000001e-25,34767603749999996e-26,1588305675e-19,-25502233499999993e-27,-20924401500000004e-26,-39206404250000006e-26,-575759675e-18,-7581895499999999e-25,-9424644499999998e-25,-11291936999999998e-25,-1316287875e-18,-1503813075e-18,-169033915e-17,-18752565e-16,-20583862750000004e-25,-223808935e-17,-2413632475e-18,-25883233750000003e-25,-27639528250000002e-25,-2941006375e-18,-3125037425e-18,-3311965825e-18,-350366945e-17,-3700911975e-18,-39069097e-16,-41236969499999996e-25,-4347689475e-18,-45826136e-16,-4821682400000001e-24,-5068296725e-18,-53100588e-16,-5545343175000001e-24,-5764659075e-18,-5972419475000001e-24,-6156507524999999e-24,-6313670150000001e-24,-6443602025000001e-24,-654083827e-17,-660414816475e-20,-6631240499999999e-24,-6622283975e-18,-6579169975e-18,-65039589849999995e-25,-6398843520000001e-24,-62689588e-16,-6116209724999999e-24,-59460365975000005e-25,-57603185424999995e-25,-5562734167499999e-24,-53545727e-16,-5136886477500001e-24,-4913036005e-18,-4682468512499999e-24,-444757269e-17,-42092455175e-19,-397083139e-17,-37340410175000005e-25,-3502455415e-18,-32785101575e-19,-30597977875e-19,-2847747977e-18,-26422199925e-19
16706073499999999e-25,15591500275000001e-25,145952845575e-20,13693074325e-19,12844795275000001e-25,1206000485e-18,1132971095e-18,106147219e-17,9929456175e-19,9261068324999998e-25,861450495e-18,7985227374999999e-25,7391255649999999e-25,6852767092500001e-25,6357312807500001e-25,59049224425e-20,55255655e-17,5198749725000001e-25,4927238485e-19,4693118100000001e-25,4520436845e-19,4428605975e-19,44025211999999994e-26,44519893000000007e-26,45690495999999996e-26,474616875e-18,4996076985000001e-25,5330030625e-19,57438145125e-20,6251486025e-19,68382674425e-20,7518315875e-19,8305105299999999e-25,9201978692500001e-25,10218242075e-19,113418135e-17,12567310250000002e-25,1388750925e-18,15307812250000001e-25,16865142750000001e-25,18543956500000002e-25,2035611475e-18,22335918250000005e-25,244739445e-17,26809439499999997e-25,2932985825e-18,3200839725e-18,34854000500000004e-25,3785554075e-18,4102145025e-18,4431882275e-18,4772098675e-18,51172306499999995e-25,5462859325e-18,581141305e-17,61494009175e-19,6470244612500001e-24,6771156199999999e-24,7041747175e-18,7277321025000001e-24,74695089925e-19,7616619125e-18,7706385895e-18,7740092125e-18,771879165e-17,7640406094999999e-24,7508396505e-18,73263778525e-19,7097841300000001e-24,68305329750000005e-25,6529707475e-18,6203583200000002e-24,58604811049999995e-25,55065729425e-19,51481062775e-19,478964947275e-20,4435183659999999e-24,40874684835e-19,37489215875e-19,34213519074999996e-25,31063548210000002e-25,28042161574999995e-25,2515937395e-18,22407742924999997e-25,197717697e-17,17240389924999996e-25,14802572025000001e-25,12445829975e-19,10160336525e-19,7935089025e-19,575873015e-18,3618513925e-19,15004326249999999e-26,-603671025e-19,-270688711425e-21,-482375669e-18,-695967675e-18,-9100439750000001e-25,-11264631499999998e-25,-1346103325e-18,-15680123750000002e-25,-17933130249999998e-25,-2020008075e-18,-2250576825e-18,-2482619325e-18,-27167832499999996e-25,-2954414125e-18,-31910065e-16,-342863905e-17,-36656730500000004e-25,-39040508e-16,-4144292775e-18,-4385942925000001e-24,-462533845e-17,-48598965499999995e-25,-5089084375000001e-24,-5306032275e-18,-5506871175e-18,-5679239025e-18,-582075904e-17,-5928096475000001e-24,-59971155725e-19,-60223200499999995e-25,-60039482424999985e-25,-59500117425000005e-25,-5856936675000001e-24,-573299345e-17,-5584786900000001e-24,-5413189675e-18,-521473155e-17,-50064318675e-19
-407778302e-17,-36367012425e-19,-32254701799999996e-25,-28392618075e-19,-24772992099999997e-25,-21370105900000006e-25,-18168029374999999e-25,-15152018949999998e-25,-12297564324999999e-25,-9584259125000001e-25,-6993370675e-19,-45088770500000005e-26,-21150384e-17,2273705e-17,2506736275e-19,47553165e-17,699888365e-18,9249728499999999e-25,1154254475e-18,13912622e-16,1635848125e-18,188859995e-17,215576805e-17,2433916525e-18,2723067125e-18,30224599249999995e-25,33343532499999996e-25,36569984250000004e-25,399181975e-17,4335221e-15,46870500499999995e-25,5045259750000001e-24,5399692975e-18,5750325674999999e-24,608707875e-17,6396703025000001e-24,667286265e-17,6908217025000001e-24,709547237e-17,7234866664999999e-24,73178109375000005e-25,7351583734999999e-24,7325533317499999e-24,7245830294999999e-24,7113387599999999e-24,69314734825000004e-25,67026798075e-19,6438167349999999e-24,6140770500000001e-24,5818938377500001e-24,5481759797500001e-24,513612957825e-20,47843708e-16,44339646375e-19,40883222074999995e-25,3749441925e-18,34212221950000003e-25,3105925575e-18,280441249825e-20,25156591074999996e-25,22420549875000003e-25,1980240834e-18,17303266970000001e-25,14922135749999999e-25,12647479375e-19,10448742775000002e-25,83217157e-17,6272767625e-19,42545470999999995e-26,2260784675e-19,27039142500000007e-27,-17228648e-17,-37404264974999996e-26,-5813451222875e-22,-7918357e-16,-10053997225e-19,-122243177e-17,-14441865600000001e-25,-166843345e-17,-1891649775e-18,-212083355e-17,-23543787500000003e-25,-25919997749999997e-25,-283432745e-17,-30835692999999997e-25,-33406096e-16,-36048394999999996e-25,-38766557250000004e-25,-41552866e-16,-4438572375e-18,-4722210475e-18,-5006130825000001e-24,-52788189749999994e-25,-5540182925e-18,-5782026025e-18,-5999779175e-18,-6190978e-15,-635163105e-17,-64786013775e-19,-6566270795000001e-24,-661336825e-17,-66250803000000005e-25,-65933167385e-19,-65258840625000005e-25,-64212724349999995e-25,-628326826e-17,-611511701e-17,-5920458148e-18,-5704468395e-18,-5472528715e-18,-52280603725e-19,-4973619495e-18,-47127571675e-19,-44509642655e-19,-4188510945e-18,-3929035115e-18,-36723904949999994e-25,-34210631525e-19,-3175321359749999e-24,-29361616075000003e-25,-270560254e-17,-2484074955e-18,-22707725949999997e-25,-20651081775000003e-25,-18647279825e-19,-16698894349999998e-25,-14828974875e-19,-13019217524999999e-25,-11260985e-16,-9533904975e-19,-7828085042500001e-25
-391941795e-17,-4259018975e-18,-461491015e-17,-49814172e-16,-53497257e-16,-571669625e-17,-60727911000000004e-25,-640223675e-17,-670698305e-17,-6973860075e-18,-7200700849999999e-24,-7372088749999999e-24,-7493197175000001e-24,-7564820800000001e-24,-758156665e-17,-75410194e-16,-74507780275e-19,-7309093074999999e-24,-71249166249999996e-25,-69019809e-16,-6645719347e-18,-6360230017499999e-24,-6057994637499999e-24,-57384459275e-19,-541001844e-17,-5078561495e-18,-474599878025e-20,-4416737325e-18,-4094763735000001e-24,-37810557925e-19,-34768484449999996e-25,-3182366445e-18,-28997011375e-19,-262827446e-17,-23684179700000002e-25,-21191887005999996e-25,-18803222075e-19,-16494573150000001e-25,-142650830975e-20,-12111636e-16,-1001828905e-18,-7978864400000001e-25,-59847654e-17,-4028181007500001e-25,-20916264684999996e-26,-17624249999999997e-27,1753517975e-19,370771961e-18,5672584315e-19,7646424000000001e-25,9639885499999998e-25,11665740999999999e-25,13738394e-16,15821263999999999e-25,1794154975e-18,20054489e-16,22176223250000004e-25,2430427625e-18,2647809575e-18,287028615e-17,3095990700000001e-24,332824485e-17,3563444675e-18,3804064e-15,4048535125000001e-24,4296483175e-18,4545609275e-18,4795990525e-18,5042875525e-18,52803139e-16,55094136999999994e-25,57246286749999995e-25,59186980300999995e-25,6079187205e-18,62086701960000005e-25,63028183175e-19,6368133087500001e-24,64011567875e-19,6401337992499999e-24,6370616162499999e-24,6305885072499999e-24,6213686474999999e-24,6093438425e-18,5951316675e-18,578936662e-17,5610972742000001e-24,541945687e-17,52195618e-16,501195758975e-20,4800955112499999e-24,4587457445e-18,43739391675000006e-25,4159290460499999e-24,394707616e-17,373933206425e-20,35380176499999994e-25,33432060375e-19,315396379e-17,29726254425000002e-25,2797958607e-18,26311974075e-19,24685152847500004e-25,23114193475e-19,21623508175e-19,201878622e-17,188025824e-17,17452388500000003e-25,161552238e-17,14888242874999997e-25,13671180612500002e-25,1248981945e-18,113565761e-17,10260100925e-19,9218718299999999e-25,8219321274999999e-25,7275170599999999e-25,6356777524999999e-25,5469810749999999e-25,46231009500000004e-26,38308162000000007e-26,307020023e-18,23217051575e-20,16014050000000003e-26,920040925e-19,26614529750000005e-27,-3559117074999999e-26,-9550563000000001e-26,-15396492500000002e-26,-2097577475e-19,-261767465e-18,-311543057e-18
-14878952475000002e-25,-14062748575e-19,-13364318825e-19,-1272313515e-18,-12115333600000001e-25,-115608391e-17,-11054133724999999e-25,-106113347975e-20,-10201223675e-19,-98367544875e-20,-95307057575e-20,-931189486575e-21,-91471689e-17,-9022388274999999e-25,-8940970375e-19,-8940418000000002e-25,-9001958149999999e-25,-9141779099999999e-25,-9386636475e-19,-973834525e-18,-101928149e-17,-1076192254e-18,-1143951735e-18,-122306875e-17,-13135328374999998e-25,-14186961125e-19,-15367339375000001e-25,-1669109835e-18,-18110925800000001e-25,-19686207649999998e-25,-213983005e-17,-23240071e-16,-251743995e-17,-27235145500000005e-25,-294045915e-17,-31687676e-16,-34083843000000003e-25,-36593000750000004e-25,-3923056425e-18,-419925912e-17,-44772646174999994e-25,-4765737625000001e-24,-50570722625e-19,-5346276625e-18,-56326079e-16,-59143837249999995e-25,-6181245375e-18,-6429170996250001e-24,-66540053635e-19,-684410965e-17,-70033020674999995e-25,-7130198625000002e-24,-7210931e-15,-7246751375000001e-24,-723764813e-17,-7182423775000001e-24,-70824697e-16,-69391376250000006e-25,-6758511740000001e-24,-6540837665e-18,-62922787275000005e-25,-601940891425e-20,-572882500175e-20,-5425873342500001e-24,-511417886e-17,-47998644525e-19,-44872036775e-19,-41799150775e-19,-3879251664e-18,-35874013125e-19,-33058619075e-19,-30359031055e-19,-27768812275e-19,-25279136875e-19,-228917688375e-20,-2059680955e-18,-18408434524999998e-25,-1629604045e-18,-14258970499999999e-25,-12289667622500001e-25,-103805502e-17,-85215841975e-20,-6695079292499999e-25,-4894948235e-19,-3121717025e-19,-137007715e-18,3699067750000001e-26,211102057e-18,386886585e-18,5629756250000001e-25,7414803330000001e-25,9204969249999999e-25,10997707749999999e-25,128078699425e-20,14652711427500002e-25,16524020224999999e-25,18433032999999998e-25,20360631000000003e-25,2231908375e-18,24314349750000005e-25,2633072225e-18,284102e-14,3052234675e-18,32627353500000004e-25,34795559750000007e-25,3700841675e-18,392405375e-17,41454774e-16,4372487075e-18,45981103e-16,4821502325000001e-24,503863495e-17,5246991975e-18,544225625e-17,5624760075e-18,5789497175e-18,59316797e-16,60540941674999995e-25,6151640125000001e-24,622151635e-17,62623815025000005e-25,62782809400000004e-25,6262563665000001e-24,621665603775e-20,6144257180000001e-24,6047508845e-18,5927011075e-18,5789525815e-18,56344224e-16,5466453715e-18,529061899e-17
-45073574899999993e-26,-41207644999999994e-26,-37659958650000005e-26,-3467837825e-19,-31953387249999996e-26,-296524815e-18,-27673828e-17,-2604864725e-19,-245665995e-18,-234628525e-18,-227299237e-18,-224691175e-18,-22727300750000004e-26,-23460856250000004e-26,-24845862300000003e-26,-26846398500000004e-26,-29459099e-17,-3270554375e-19,-364334215e-18,-4063212525e-19,-4534852075e-19,-501629525e-18,-5537040349999999e-25,-6104598666499999e-25,-6706171275000001e-25,-7388287499999999e-25,-8160803000000001e-25,-9002187775000002e-25,-9923133149999998e-25,-10946172275e-19,-1208565455e-18,-13366291600000002e-25,-1477031475e-18,-16346228500000002e-25,-18067929250000002e-25,-19937996e-16,-21970247499999998e-25,-2419352875e-18,-26570339e-16,-2914920625e-18,-31936222250000003e-25,-34901450249999996e-25,-3812799475e-18,-41533280999999996e-25,-4522654875000001e-24,-49018082e-16,-529759695e-17,-5707037175e-18,-6117331925e-18,-6524408574999999e-24,-6919818300000001e-24,-7301130975e-18,-76450366e-16,-7951357404999998e-24,-8207737275e-18,-84080567e-16,-854627095e-17,-861637605e-17,-8615568575000002e-24,-8540649435000001e-24,-8391334125000002e-24,-8175970725000001e-24,-78970367e-16,-756470015e-17,-7190325295000001e-24,-6784746541999999e-24,-63580122549999994e-25,-5920867605e-18,-548210735825e-20,-5047725007574999e-24,-46241514074999995e-25,-421441996e-17,-3822364057499999e-24,-34496855295e-19,-3097116095075e-21,-2764226395e-18,-24503167525e-19,-2154449072e-18,-18753043224999997e-25,-16112460574999999e-25,-136079501e-17,-11221981035e-19,-8940182549999999e-25,-674987485e-18,-4626062434e-19,-25654180749999996e-26,-5432867000000001e-26,14453795000000002e-26,342247635e-18,540155484e-18,7405377249999999e-25,942064125e-18,1147928925e-18,1360891825e-18,15794198750000003e-25,1804630625e-18,203817595e-17,22794940999999996e-25,2527561325e-18,27824253e-16,30448421000000003e-25,33142613e-16,3592568675e-18,38795053e-16,41735417e-16,44727719749999994e-25,4776598474999999e-24,50804697e-16,5382067599999999e-24,56715117250000005e-25,5941331475000001e-24,61886865e-16,6406358725000001e-24,6592879149999999e-24,6744225425e-18,685187995e-17,69201100000000004e-25,69417992225e-19,69188662125e-19,68519279e-16,67422582500000005e-25,6588317350000002e-24,6401131617500001e-24,61813622149999995e-25,5938915275e-18,56771247e-16,54023941e-16,5120078349999999e-24,483410885e-17,45466717500000005e-25,425859798e-17
7561190724999999e-24,779203275e-17,7975910815e-18,8100987450000001e-24,8163022367499998e-24,8163303575e-18,8102746550000001e-24,79827321e-16,7807816799999999e-24,7582908075e-18,7313921075e-18,7006893225e-18,66713192425e-19,6311733295e-18,5936763675e-18,55521713777499995e-25,51641048025e-19,477815966e-17,440000177025e-20,40324291075e-19,367872879325e-20,33409091000000003e-25,30195003055e-19,27148355149999997e-25,24267949725e-19,21540143774999998e-25,18948916699999996e-25,16490947999999998e-25,14159224455e-19,11943286125000001e-25,98257172e-17,777985042e-18,578982255e-18,38566669750000005e-26,19626245875e-20,8999317500000011e-27,-17493037575e-20,-357587225e-18,-5405451557499999e-25,-7244305e-16,-9112200249999999e-25,-110268525e-17,-1301541475e-18,-1506909725e-18,-1718422525e-18,-19362362e-16,-2162038375e-18,-23954678000000003e-25,-2637094675e-18,-2884178125e-18,-3137772725e-18,-339579475e-17,-3658876925e-18,-39270014749999994e-25,-41958369750000005e-25,-4466109625e-18,-473554865e-17,-5003595375e-18,-52683774749999996e-25,-5522560025e-18,-57609708e-16,-59802761e-16,-6163150125e-18,-63079908375e-19,-6411225015e-18,-6471006375e-18,-6481479665000001e-24,-64513948625000005e-25,-6377285252500001e-24,-62629502475e-19,-61154890250000005e-25,-5931181049999999e-24,-572234924e-17,-5492828e-15,-52471192550000005e-25,-49900546475e-19,-4729942335000001e-24,-446860467e-17,-42055204425e-19,-39461952275e-19,-3691601995e-18,-34428866899999994e-25,-3201036136e-18,-29673453775e-19,-27433258374999996e-25,-2528803555e-18,-23237453050000005e-25,-21274323655e-19,-193939402e-17,-17613324449999998e-25,-1591600465e-18,-14287207925e-19,-1272968165e-18,-11241553725e-19,-9796918735000001e-25,-8381683474999999e-25,-6997275557500001e-25,-564347585e-18,-43109291000000005e-26,-29903186750000005e-26,-16777926499999997e-26,-3856819750000001e-26,89700585e-18,2172571575e-19,34142498250000006e-26,4609818425e-19,578930375e-18,6948556999999999e-25,80757225e-17,9182657e-16,1029120475e-18,11397342749999999e-25,12526040275e-19,1369693525e-18,14911474349999998e-25,16180213749999998e-25,17512656249999997e-25,18903489e-16,2036387875e-18,21897653249999993e-25,23535831025e-19,252607317e-17,27084753075e-19,2901841525e-18,3109006475e-18,33290832000000004e-25,35628232999999997e-25,3802872825e-18,4051523825e-18,43046202250000005e-25,4560646649999999e-24
